Price,Open,High,Low,Close,Volume,MA_7,MA_30,RSI,Price_Change,Volume_Change,HL_Spread,MACD,Target
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,,,,
Date,,,,,,,,,,,,,
2020-02-16,9889.1796875,10053.96875,9722.38671875,9934.43359375,43374780305,10105.893833705357,9368.9533203125,61.77437810518702,0.4551203932625647,-1.1176881640497016,331.58203125,387.7400532777174,0
2020-02-17,9936.560546875,9938.8154296875,9507.6376953125,9690.142578125,45998298413,10082.112583705357,9393.864453125,57.34707256767288,-2.4590331529186438,6.0484873688168905,431.177734375,340.7254971102557,1
2020-02-18,9691.23046875,10161.935546875,9632.3828125,10141.99609375,47271023953,10072.649693080357,9441.722819010416,65.81441256593504,4.66302236506857,2.766897002521085,529.552734375,336.053113927941,0
2020-02-19,10143.798828125,10191.67578125,9611.2236328125,9633.38671875,46992019710,9973.69712611607,9474.247623697916,50.3204706130235,-5.014884351152826,-0.5902225500285407,580.4521484375,287.9899221021624,0
2020-02-20,9629.3251953125,9643.216796875,9507.900390625,9608.4755859375,44925260237,9887.139369419643,9503.000325520834,47.99338439324097,-0.2585916411308786,-4.398107350470381,135.31640625,245.064425921968,1
2020-02-21,9611.7822265625,9723.0146484375,9589.7431640625,9686.44140625,40930547513,9797.757254464286,9536.519173177083,48.196001181536374,0.8114275736580634,-8.8919078107198,133.271484375,214.86007781800436,0
2020-02-22,9687.70703125,9698.2314453125,9600.728515625,9663.181640625,35838025154,9765.436802455357,9578.408040364584,46.62205959226346,-0.2401270461409255,-12.441862297059568,97.5029296875,186.89167474859823,1
2020-02-23,9663.318359375,9937.404296875,9657.791015625,9924.515625,41185185761,9764.019949776786,9627.7107421875,46.796126369099525,2.704430011708836,14.920355081014236,279.61328125,183.69644403469283,0
2020-02-24,9921.5830078125,9951.74609375,9537.04296875,9650.1748046875,45080496648,9758.310267857143,9670.45498046875,46.57437281939175,-2.7642741538078885,9.458038891956711,414.703125,157.21491357539708,0
2020-02-25,9651.3125,9652.7373046875,9305.021484375,9341.705078125,42515259129,9643.982979910714,9695.284147135417,35.41175913540644,-3.1965195740564556,-5.690348842050319,347.7158203125,110.06838116981999,0
2020-02-26,9338.2900390625,9354.7783203125,8704.4267578125,8820.5224609375,50420050762,9527.85951450893,9692.307584635417,27.684771019448576,-5.579095174048332,18.59283418458122,650.3515625,30.300052914937623,0
2020-02-27,8825.09375,8932.892578125,8577.19921875,8784.494140625,45470195695,9410.147879464286,9673.171061197916,28.31983989703943,-0.40846016176541156,-9.81723538987499,355.693359375,-35.415854351449525,0
2020-02-28,8788.728515625,8890.4560546875,8492.9326171875,8672.455078125,44605450443,9265.292689732143,9651.698567708334,25.246552161848257,-1.2754184897438958,-1.9017847598467474,397.5234375,-95.4366658353556,0
2020-02-29,8671.212890625,8775.6318359375,8599.5087890625,8599.5087890625,35792392544,9113.339425223214,9621.382421875,28.22735643354804,-0.8411261679117432,-19.757804957629443,176.123046875,-147.19299799627515,0
2020-03-01,8599.7587890625,8726.796875,8471.212890625,8562.4541015625,35349164300,8918.759207589286,9595.113248697917,26.779847473992533,-0.43089307085921735,-1.2383308644571156,255.583984375,-189.0213472904852,1
2020-03-02,8563.2646484375,8921.30859375,8532.630859375,8869.669921875,42857674409,8807.258510044643,9577.673079427082,36.40345880275399,3.587941221856461,21.24098336604807,388.677734375,-195.13151167223805,0
2020-03-03,8865.3876953125,8901.5986328125,8704.990234375,8787.7861328125,42386715821,8728.127232142857,9559.120442708334,24.42224087207532,-0.9231886844013548,-1.0988897426060573,196.6083984375,-204.2269967207958,0
2020-03-04,8788.5419921875,8843.3662109375,8712.431640625,8755.24609375,34746706368,8718.802036830357,9541.1779296875,29.77726602137382,-0.37028710724991143,-18.024537417015086,130.9345703125,-211.6215024051835,1
2020-03-05,8760.28515625,9142.0546875,8757.25390625,9078.7626953125,39698054597,8760.840401785714,9537.771256510418,39.2761002937069,3.695117168590434,14.249834722637033,384.80078125,-189.19568533918937,1
2020-03-06,9078.30859375,9167.6953125,9032.0791015625,9122.5458984375,40826885651,8825.139090401786,9521.408658854167,38.42386416626137,0.4822595830994203,2.843542499650109,135.6162109375,-165.976847384758,0
2020-03-07,9121.6005859375,9163.220703125,8890.744140625,8909.9541015625,36216930370,8869.48842075893,9494.080403645834,35.65240845633714,-2.330399860322019,-11.291469352835847,272.4765625,-162.85286586194343,0
2020-03-08,8908.2060546875,8914.34375,8105.2529296875,8108.1162109375,39973102121,8804.5830078125,9437.819498697916,21.30881060380989,-8.999349283790192,10.371314500224438,809.0908203125,-222.5137050507692,0
2020-03-09,8111.146484375,8177.79345703125,7690.09814453125,7923.64453125,46936995808,8669.4365234375,9373.103678385416,21.931462591784083,-2.275148442478603,17.421449218326977,487.6953125,-281.4364486062532,0
2020-03-10,7922.14697265625,8136.9453125,7814.76318359375,7909.7294921875,42213940994,8543.99986049107,9299.5388671875,24.25436774493275,-0.17561412564156553,-10.062541781157197,322.18212890625,-325.5037699084842,1
2020-03-11,7910.08984375,7950.814453125,7642.8125,7911.43017578125,38682762605,8423.45472935268,9234.699495442708,29.90090040100587,0.021501160000858555,-8.364957892706338,308.001953125,-356.1843372527983,0
2020-03-12,7913.6162109375,7929.1162109375,4860.35400390625,4970.7880859375,53980357243,7836.601213727678,9060.117887369792,13.089395224234735,-37.169538560117076,39.546282653614526,3068.76220703125,-610.7438733961044,1
2020-03-13,5017.8310546875,5838.11474609375,4106.98095703125,5563.70703125,74156772075,7328.195661272322,8901.372965494791,22.474430385088098,11.928067241286833,37.37732735108273,1731.1337890625,-755.9266838721014,0
2020-03-14,5573.07763671875,5625.2265625,5125.0693359375,5200.3662109375,36154506008,6798.254534040178,8734.239176432291,21.375222433354693,-6.530552710121185,-51.245847147399594,500.1572265625,-890.0438038554648,1
2020-03-15,5201.06689453125,5836.64501953125,5169.283203125,5392.31494140625,33997889639,6410.282924107143,8570.24580078125,23.982441355304886,3.6910617960911996,-5.965000236824702,667.36181640625,-969.6662207411573,0
2020-03-16,5385.2294921875,5385.2294921875,4575.35791015625,5014.47998046875,45368026430,5994.68798828125,8407.747639973959,18.72273192309767,-7.006915676163484,33.44365462601235,809.87158203125,-1051.1388095356033,1
2020-03-17,5002.578125,5371.3486328125,4981.9091796875,5225.62939453125,38622642935,5611.2451171875,8250.7875,21.69383262629644,4.210793838741411,-14.86814398992582,389.439453125,-1086.1479921184537,1
2020-03-18,5227.11376953125,5331.833984375,5069.3359375,5238.4384765625,37878801016,5229.38916015625,8102.39736328125,21.96628522497275,0.24512036855608432,-1.925921849138723,262.498046875,-1100.1772768618584,1
2020-03-19,5245.41650390625,6329.73583984375,5236.96875,6191.19287109375,51000731797,5403.732700892857,7970.703922526041,29.0807311577433,18.187755736638024,34.641885247258216,1092.76708984375,-1022.6280493693048,1
2020-03-20,6191.65380859375,6844.26171875,5865.78173828125,6198.7783203125,54442976103,5494.457170758928,7856.216975911459,28.706815510578323,0.1225199953657663,6.749401792314047,978.47998046875,-949.6111196369557,0
2020-03-21,6206.521484375,6378.13525390625,5932.8232421875,6185.06640625,42494390880,5635.128627232143,7742.103336588541,29.56320258048639,-0.221203491300348,-21.946972921529163,445.31201171875,-882.6761721691673,0
2020-03-22,6185.55810546875,6359.697265625,5823.7138671875,5830.2548828125,40099664740,5697.691476004465,7613.563785807291,31.6880244753186,-5.7365838963178035,-5.635393496432206,535.9833984375,-848.4793271946128,1
2020-03-23,5831.37451171875,6443.9345703125,5785.00439453125,6416.31494140625,46491916000,5897.95361328125,7505.334895833334,38.61736969183971,10.052048673231173,15.940909485020294,658.93017578125,-765.2664174584133,1
2020-03-24,6436.642578125,6789.02294921875,6411.06640625,6734.8037109375,48221910672,6113.549944196428,7399.011165364584,41.517708395757175,4.963733427047878,3.7210655547084803,377.95654296875,-665.9436214636462,0
2020-03-25,6738.716796875,6892.51123046875,6536.92626953125,6681.06298828125,44590107888,6319.63916015625,7300.040771484375,41.18369874087227,-0.7979552925792555,-7.531436920247958,355.5849609375,-584.8245241700834,1
2020-03-26,6675.1708984375,6735.4638671875,6590.962890625,6716.4404296875,35319797642,6394.674525669643,7212.531949869792,71.43202615272429,0.5295181540467819,-20.790060139089295,144.5009765625,-511.78287684305997,0
2020-03-27,6719.38916015625,6793.83642578125,6466.70166015625,6469.79833984375,34585598367,6433.391671316965,7134.174479166667,62.1582019796967,-3.672214358569481,-2.078718803663071,327.134765625,-468.3993839465402,0
2020-03-28,6467.25390625,6467.5009765625,6117.837890625,6242.19384765625,34885225901,6441.552734375,7049.431136067708,64.50803664109431,-3.5179534234601295,0.866336128756684,349.6630859375,-447.2280668494486,0
2020-03-29,6245.62451171875,6250.46728515625,5920.0859375,5922.04296875,28373690931,6454.665318080357,6957.750732421875,57.12244882149166,-5.128819878390301,-18.665594966989573,330.38134765625,-451.0833379043679,1
2020-03-30,5925.53857421875,6517.19580078125,5903.234375,6429.841796875,37101651525,6456.597726004465,6885.428499348958,68.38760245198397,8.574723804008189,30.760751624541616,613.96142578125,-408.45512992996737,1
2020-03-31,6430.6064453125,6504.51513671875,6374.162109375,6438.64453125,32786468812,6414.289271763393,6814.634847005208,66.63333199869679,0.13690436954885143,-11.630702504152202,130.35302734375,-369.6999895448389,1
2020-04-01,6437.3193359375,6612.57373046875,6202.37353515625,6606.7763671875,40346426266,6403.676897321428,6739.205061848958,67.9965789009276,2.6112924097839496,23.05816310182516,410.2001953125,-321.71094404529504,1
2020-04-02,6606.7763671875,7088.24755859375,6595.91845703125,6793.62451171875,47660646124,6414.703194754465,6672.7330078125,59.922270800514575,2.828128789998541,18.1285445451304,492.3291015625,-265.5412023489125,0
2020-04-03,6797.396484375,7003.220703125,6673.3359375,6733.38720703125,38976504903,6452.358747209822,6605.337711588541,58.655091962017096,-0.8866740365705117,-18.220779463220527,329.884765625,-223.31271447241488,1
2020-04-04,6738.3828125,6878.95361328125,6696.48486328125,6867.52734375,33185988584,6541.692103794643,6531.629866536458,60.63409221427534,1.992164308903499,-14.856427823404728,182.46875,-176.98220492241126,0
2020-04-05,6862.53759765625,6883.4140625,6715.92919921875,6791.12939453125,29510409856,6665.847307477678,6453.915983072917,66.39481809806644,-1.1124520572645125,-11.075694547102055,167.48486328125,-144.7609047292035,1
2020-04-06,6788.0498046875,7271.78125,6782.8896484375,7271.78125,46896904615,6786.124372209822,6399.310221354167,65.14092595322859,7.0776424294876294,58.91648012968891,488.8916015625,-79.52400123867847,0
2020-04-07,7273.64404296875,7427.939453125,7136.71435546875,7176.41455078125,44243482668,6891.520089285715,6368.253499348958,58.486343598115326,-1.3114627068677276,-5.6579895171829815,291.22509765625,-35.11381067821094,1
2020-04-08,7179.283203125,7356.2236328125,7153.3056640625,7334.0986328125,37563249549,6995.423270089285,6348.601969401042,62.06717652410906,2.197254365887824,-15.098795836503198,202.91796875,12.659442722690983,0
2020-04-09,7337.96630859375,7341.4482421875,7179.09423828125,7302.08935546875,34815139178,7068.061104910715,6328.347298177084,60.83545285872587,-0.43644459866604146,-7.315954833500715,162.35400390625,47.39091608090166,0
2020-04-10,7303.8154296875,7303.8154296875,6802.47509765625,6865.4931640625,43622840992,7086.933384486607,6293.482731119791,56.840202462085635,-5.979058460566089,25.298482275106537,501.34033203125,39.2339307527227,0
2020-04-11,6867.4404296875,6926.06982421875,6789.9208984375,6859.0830078125,31222085946,7085.72705078125,6356.425895182291,61.54692906957848,-0.09336774645052337,-28.427206399221404,136.14892578125,31.884668464233073,1
2020-04-12,6858.06787109375,7119.947265625,6811.078125,6971.091796875,35759567632,7111.435965401785,6403.338720703125,71.29543358610228,1.6329994685138294,14.532922924649494,308.869140625,34.69851544588073,0
2020-04-13,6965.61669921875,6965.61669921875,6668.259765625,6845.03759765625,38619308647,7050.472586495535,6458.161100260417,59.9742456627824,-1.8082418492216368,7.997135324535964,297.35693359375,26.452066101277524,0
2020-04-14,6843.28173828125,6958.55712890625,6793.8212890625,6842.427734375,34110434052,7002.760184151785,6506.498193359375,59.729028918327494,-0.03812781513637953,-11.675182060386923,164.73583984375,19.481530471517544,0
2020-04-15,6845.5615234375,6928.66455078125,6633.40283203125,6642.10986328125,32288311031,6903.904645647322,6560.752522786458,50.838346482253534,-2.9275847531044064,-5.341834754205255,295.26171875,-2.1815003281835743,1
2020-04-16,6640.4541015625,7134.45068359375,6555.50439453125,7116.80419921875,46783242377,6877.435337611607,6623.791682942709,56.7464629262153,7.146740203164859,44.89219436743972,578.9462890625,18.738254479922034,0
2020-04-17,7116.552734375,7167.18310546875,7050.33203125,7096.1845703125,32513423567,6910.391252790178,6685.716552734375,57.70086951402608,-0.2897315751431484,-30.501987645506713,116.85107421875,33.26996372474878,1
2020-04-18,7092.29150390625,7269.95654296875,7089.2470703125,7257.6650390625,32447188386,6967.33154296875,6721.265625,58.18619059699002,2.275595669052466,-0.20371641535537055,180.70947265625,57.15769395958796,0
2020-04-19,7260.92236328125,7280.52197265625,7167.0546875,7189.4248046875,31311210215,6998.52197265625,6754.287174479166,58.38607168742515,-0.9402505352301915,-3.501006489333114,113.46728515625,69.77811696882418,0
2020-04-20,7186.87353515625,7240.29052734375,6835.5029296875,6881.95849609375,37747113936,7003.79638671875,6777.516910807291,41.14666215400093,-4.276646838190478,20.554630998953872,404.78759765625,54.3434936612457,0
2020-04-21,6879.7841796875,6934.5517578125,6834.4423828125,6880.3232421875,32589741511,7009.210030691965,6812.519189453125,42.9763838224771,-0.023761461322069355,-13.662958269456816,100.109375,41.50109339456776,1
2020-04-22,6879.4404296875,7145.86572265625,6867.78173828125,7117.20751953125,33249153866,7077.081124441965,6835.882275390625,45.041416324200476,3.4429236680519004,2.0233739957017827,278.083984375,49.86318831966855,1
2020-04-23,7121.30615234375,7491.78515625,7081.5947265625,7429.724609375,43500782316,7121.784040178572,6859.046305338542,52.58629099649728,4.391007132869618,30.83274988384932,410.1904296875,80.77658395143226,1
2020-04-24,7434.181640625,7574.19580078125,7434.181640625,7550.90087890625,34636526286,7186.743512834822,6888.040901692709,65.9240513566439,1.6309658285092787,-20.37723359917516,140.01416015625,113.74243298221336,1
2020-04-25,7550.48291015625,7641.36376953125,7521.67236328125,7569.93603515625,32941541447,7231.353655133928,6916.490755208333,66.41890274862087,0.2520911948821203,-4.893634035365457,119.69140625,139.79264131992204,1
2020-04-26,7570.13916015625,7700.59423828125,7561.40771484375,7679.8671875,33070154491,7301.416852678572,6956.826383463542,66.38664189732887,1.4522071498782596,0.39042812919647396,139.1865234375,167.3787068276588,1
2020-04-27,7679.4189453125,7795.60107421875,7679.4189453125,7795.60107421875,36162144725,7431.937220982143,7008.606624348959,72.08207539208293,1.5069777105927384,9.349790714892126,116.18212890625,196.31660430754982,1
2020-04-28,7796.97021484375,7814.52734375,7730.806640625,7807.05859375,33187959921,7564.327985491072,7071.440478515625,72.31712860666102,0.1469741643032707,-8.22458077809709,83.720703125,217.66551010987132,1
2020-04-29,7806.71240234375,8871.75390625,7786.04931640625,8801.0380859375,60201052203,7804.875209263393,7150.480354817709,86.53192950218416,12.731805202323422,81.39425365795748,1085.70458984375,311.2031535185579,0
2020-04-30,8797.669921875,9440.650390625,8533.255859375,8658.5537109375,66964629541,7980.422223772322,7224.477327473958,79.39307067046299,-1.6189496467202469,11.234981932197785,907.39453125,369.5748823599097,1
2020-05-01,8672.7822265625,9048.0234375,8667.763671875,8864.7666015625,44068389997,8168.117327008928,7299.743668619792,81.48921697908494,2.3816089558295506,-34.19154216328707,380.259765625,427.54606993663947,1
2020-05-02,8869.0576171875,9007.1875,8811.3662109375,8988.5966796875,40134388683,8370.783133370536,7372.909407552083,81.23766776944447,1.3968791699848548,-8.9270366225492,195.8212890625,477.9709545273927,0
2020-05-03,8983.6142578125,9167.78125,8830.9716796875,8897.46875,47101785174,8544.72621372768,7445.045458984375,80.57206482049561,-1.0138170944239966,17.360165981427357,336.8095703125,504.76120356755655,1
2020-05-04,8895.7451171875,8956.90625,8645.0244140625,8912.654296875,45718796276,8704.305245535714,7513.216357421875,90.59457809063221,0.17067266322232655,-2.936170875246158,311.8818359375,521.2098331523857,1
2020-05-05,8912.83203125,9062.4150390625,8856.8271484375,9003.0703125,43148462663,8875.1640625,7586.947721354167,90.98012126851954,1.0144678859214995,-5.622050058980433,205.587890625,535.3698965162548,1
2020-05-06,9007.44140625,9411.4677734375,8966.7060546875,9268.76171875,49371886931,8941.981724330357,7653.513736979166,91.07934187030685,2.9511199738283755,14.423281581562852,444.76171875,561.5576378666792,1
2020-05-07,9261.8955078125,9992.6640625,9138.322265625,9951.5185546875,61112700562,9126.690987723214,7746.017203776041,92.18431400095729,7.366214135771076,23.78036239005499,854.341796875,630.1405145793588,0
2020-05-08,9936.162109375,9996.7431640625,9767.1728515625,9842.666015625,51780748042,9266.390904017857,7829.636116536459,88.49513087590758,-1.0938284289408906,-15.27007059773534,229.5703125,668.0090557301246,0
2020-05-09,9840.90625,9913.86328125,9580.64453125,9593.896484375,46566121841,9352.8623046875,7906.0296875,81.56097208870057,-2.5274608612654736,-10.070588777068945,333.21875,670.2206389738294,0
2020-05-10,9591.1689453125,9595.5810546875,8395.107421875,8756.4306640625,63325279337,9332.71400669643,7969.0609375,63.68293549340814,-8.729152140388742,35.99002200188397,1200.4736328125,597.509128624466,0
2020-05-11,8755.53515625,9033.470703125,8374.3232421875,8601.7958984375,57119858802,9288.3056640625,8027.1513671875,60.146265676567864,-1.7659566044374797,-9.799278581901593,659.1474609375,521.3966633877917,1
2020-05-12,8610.3857421875,8949.8984375,8569.6435546875,8804.4775390625,42142717533,9259.935267857143,8088.264225260416,61.97643682837843,2.3562712138033515,-26.22055023090426,380.2548828125,471.99088374068015,1
2020-05-13,8805.3876953125,9317.87890625,8805.3876953125,9269.9873046875,45558144023,9260.1103515625,8169.095882161459,56.449372178591055,5.287193516704303,8.104428688837029,512.4912109375,465.0385204916238,1
2020-05-14,9271.3291015625,9793.2685546875,9255.03515625,9733.7216796875,56426907637,9228.996512276786,8265.472347005209,63.58609459321384,5.002535168149658,23.856906041898696,538.2333984375,491.2849835245088,0
2020-05-15,9734.291015625,9755.828125,9261.3984375,9328.197265625,48158802327,9155.5009765625,8355.00859375,55.57519874039252,-4.166180495059313,-14.652770559729333,494.4296875,473.90023653361277,1
2020-05-16,9333.240234375,9564.205078125,9260.6943359375,9377.013671875,36164766408,9124.51771763393,8430.348909505208,54.758651054110736,0.5233209039209763,-24.905178990042288,303.5107421875,458.77332202184334,1
2020-05-17,9374.9296875,9823.001953125,9349.5458984375,9670.7392578125,40084250663,9255.133231026786,8516.167399088541,59.02559513971607,3.132400103227817,10.837853093758598,473.4560546875,465.12466568972377,1
2020-05-18,9675.6953125,9906.0302734375,9570.359375,9726.5751953125,41827139896,9415.815987723214,8598.464404296876,59.410762971238206,0.5773698991511145,4.348064898737847,335.6708984375,469.2543725156738,1
2020-05-19,9727.0634765625,9836.0478515625,9539.6240234375,9729.0380859375,39254288955,9547.896065848214,8683.118180338543,58.568090403783934,0.025321252090737545,-6.1511519730901965,296.423828125,467.33873953725015,0
2020-05-20,9725.3291015625,9804.7939453125,9447.201171875,9522.9814453125,36546239703,9584.0380859375,8771.152278645834,53.043215789497076,-2.117954918100662,-6.898734696492481,357.5927734375,444.0745231135588,0
2020-05-21,9522.740234375,9555.2421875,8869.9306640625,9081.76171875,39326160532,9490.900948660714,8844.533561197917,38.94926641614577,-4.633209978369557,7.606585114067976,685.3115234375,385.5898793736196,1
2020-05-22,9080.3349609375,9232.9365234375,9008.638671875,9182.5771484375,29810773699,9470.098074776786,8913.379215494791,41.5960484465152,1.110086707949609,-24.19607382026846,224.2978515625,343.4166471379267,1
2020-05-23,9185.0625,9302.501953125,9118.1083984375,9209.287109375,27727866812,9446.137137276786,8972.697965494792,44.80986094791991,0.29087652089092586,-6.987094357332535,184.3935546875,308.59207008061276,0
2020-05-24,9212.283203125,9288.404296875,8787.2509765625,8790.3681640625,32518803300,9320.369838169643,9014.013541666667,50.51629373833392,-4.548874851409979,17.278417126291835,501.1533203125,244.37310301555954,1
2020-05-25,8786.107421875,8951.005859375,8719.66796875,8906.9345703125,31288157264,9203.2783203125,9058.580159505209,54.69649582269166,1.3260696716498988,-3.784413665677544,231.337890625,200.57296347153715,0
2020-05-26,8909.5859375,8991.9677734375,8757.2939453125,8835.052734375,29584186947,9075.566127232143,9097.086344401041,50.49033626145421,-0.8070322664891605,-5.446055204281974,234.673828125,158.2367194979106,1
2020-05-27,8837.380859375,9203.3203125,8834.1572265625,9181.017578125,32740536902,9026.714146205357,9143.26689453125,48.516297520252,3.9158209254817056,10.66904411013423,369.1630859375,150.8623652365477,1
2020-05-28,9184.9453125,9546.3193359375,9148.45703125,9525.7509765625,34367073114,9090.141183035714,9200.556640625,46.388434960218206,3.7548495632866885,4.967958274076567,397.8623046875,170.86560818078942,0
2020-05-29,9528.35546875,9573.6669921875,9379.3388671875,9439.1240234375,32896642044,9126.790736607143,9221.826171875,52.16625479683101,-0.9093976247976698,-4.278604305703871,194.328125,177.68006598547072,1
2020-05-30,9438.9140625,9704.0302734375,9366.7294921875,9700.4140625,32722975141,9196.951729910714,9256.554850260416,55.83163928721865,2.768159825145977,-0.5279168091616104,337.30078125,201.83783443588618,0
2020-05-31,9700.10546875,9700.34375,9432.296875,9461.05859375,27773290299,9292.7646484375,9276.43125,46.143361972869734,-2.4674768232348376,-15.126023293029768,268.046875,199.37083119121598,1
2020-06-01,9463.60546875,10199.5654296875,9450.8994140625,10167.2685546875,35198901068,9472.81236049107,9315.7203125,56.5407819428211,7.464386293982206,26.736518032461444,748.666015625,251.50179896671762,0
2020-06-02,10162.9736328125,10182.3408203125,9460.5712890625,9529.8037109375,39137252109,9572.0625,9336.79814453125,47.51194295674096,-6.269774820259899,11.188846587544266,721.76953125,238.62713605331555,1
2020-06-03,9533.7607421875,9682.859375,9471.8466796875,9656.7177734375,25007459262,9640.01967075893,9361.600260416666,51.703789926705646,1.3317594606312655,-36.10318069252162,211.0126953125,235.94495059633846,1
2020-06-04,9655.8544921875,9887.6103515625,9525.2470703125,9800.63671875,25921805072,9679.2890625,9388.185807291668,59.90903579232119,1.4903505382374727,3.656292310308351,362.36328125,242.6354054843614,0
2020-06-05,9800.2158203125,9869.2373046875,9663.216796875,9665.533203125,23509628646,9711.633231026786,9401.4115234375,56.59477071714682,-1.3785177382049874,-9.305588169110823,206.0205078125,234.3346505976624,0
2020-06-06,9664.904296875,9773.431640625,9591.0244140625,9653.6796875,20438419222,9704.95689174107,9391.483561197916,56.092906725336775,-0.12263695520872142,-13.063623718797214,182.4072265625,224.215150216658,1
2020-06-07,9653.0029296875,9768.498046875,9458.150390625,9758.8525390625,25015250846,9747.49888392857,9388.689778645834,64.52847160164663,1.0894586827723485,22.393275988161943,310.34765625,222.12146542493974,1
2020-06-08,9760.0634765625,9782.306640625,9675.8857421875,9771.4892578125,21486346312,9690.958984375,9394.609537760416,63.386817862074516,0.1294898011771073,-14.107012381066253,106.4208984375,218.9578726772961,1
2020-06-09,9774.3603515625,9836.369140625,9664.7197265625,9795.7001953125,23717842783,9728.94419642857,9429.25185546875,65.09760695141615,0.24777121338637187,10.385648814352955,171.6494140625,215.9153847960697,1
2020-06-10,9794.119140625,9908.896484375,9728.291015625,9870.0947265625,25706567601,9759.42661830357,9471.528483072916,61.84027844198941,0.7594610876882513,8.384931278090079,180.60546875,217.0057015153816,0
2020-06-11,9870.078125,9938.2978515625,9263.0693359375,9321.78125,30247143440,9691.01869419643,9488.771940104167,46.72439431915736,-5.555301055894358,17.663096487542628,675.228515625,171.64683242136016,1
2020-06-12,9320.6904296875,9540.4658203125,9285.8515625,9480.84375,22610564515,9664.634486607143,9495.80048828125,50.65475546406086,1.7063530642279279,-25.247273152085793,254.6142578125,146.84191410073072,0
2020-06-13,9480.7353515625,9493.2119140625,9396.009765625,9475.27734375,17564322315,9639.1484375,9487.185677083333,46.15830950954207,-0.05871213994007585,-22.31807258351418,97.2021484375,125.29040535549939,0
2020-06-14,9477.5537109375,9482.2705078125,9347.59375,9386.7880859375,18991732746,9585.996372767857,9489.138704427083,48.663868602238566,-0.9338962291258746,8.126760631014985,134.6767578125,99.91853713581258,1
2020-06-15,9386.03515625,9504.8603515625,8990.17578125,9450.7021484375,26699704768,9540.169642857143,9491.594986979168,33.23441350013526,0.6808938469139436,40.585933495844074,514.6845703125,84.00017770858358,1
2020-06-16,9454.2666015625,9579.4306640625,9400.4453125,9538.0244140625,21565537209,9503.358816964286,9487.171158854168,50.25902207933991,0.9239764861221245,-19.229304606968455,178.9853515625,77.53714034156837,0
2020-06-17,9533.7841796875,9540.4228515625,9327.33984375,9480.2548828125,20177709879,9447.667410714286,9478.960481770833,44.18661213753592,-0.6056760681470541,-6.435394196536937,213.0830078125,66.981497286597,0
2020-06-18,9481.5673828125,9482.7822265625,9328.3955078125,9411.8408203125,17770083003,9460.53306361607,9468.387239583333,36.52095661200255,-0.7216479234543938,-11.93211167391074,154.38671875,52.490552616329296,0
2020-06-19,9410.2939453125,9440.8759765625,9274.2958984375,9288.0185546875,19632223107,9432.986607142857,9460.555143229167,36.80888018371852,-1.3156009327927487,10.479073753823375,166.580078125,30.661505800691884,1
2020-06-20,9290.9599609375,9394.9716796875,9247.3798828125,9332.3408203125,17130541557,9412.567103794643,9468.907779947916,39.0208957693958,0.47719828900030237,-12.742731866713598,147.591796875,16.745236683873372,0
2020-06-21,9330.9267578125,9401.107421875,9300.4306640625,9303.6298828125,15324301169,9400.68736049107,9472.94287109375,33.58906547925838,-0.30764990320015784,-10.543977153261231,100.6767578125,3.3610167298538727,1
2020-06-22,9300.9150390625,9655.0732421875,9296.8720703125,9648.7177734375,21104009514,9428.975306919643,9487.590559895832,46.4298168988326,3.709174751916078,37.715966824588065,358.201171875,20.364881069526746,0
2020-06-23,9644.076171875,9670.541015625,9547.2470703125,9629.658203125,17006433272,9442.065848214286,9515.56689453125,45.157004906599155,-0.19753474772544743,-19.41610308354792,123.2939453125,31.934497025033124,0
2020-06-24,9632.1494140625,9680.3671875,9278.2333984375,9313.6103515625,18961716076,9418.259486607143,9529.12275390625,35.774229046296156,-3.282025643027875,11.497312650614688,402.1337890625,15.423290631624695,0
2020-06-25,9314.126953125,9340.1611328125,9095.32421875,9264.8134765625,18616048626,9397.255580357143,9543.448111979167,48.044207252676955,-0.5239308190707503,-1.8229755609383558,244.8369140625,-1.5812319345113792,0
2020-06-26,9260.9951171875,9310.5166015625,9101.73828125,9162.91796875,18341465837,9379.384068080357,9542.844791666666,38.6391680625349,-1.0998117562784016,-1.474978898671897,208.7783203125,-23.01426041513878,0
2020-06-27,9167.82421875,9207.810546875,8998.216796875,9045.390625,17273093144,9338.391183035714,9526.832779947918,35.77645258515956,-1.2826410118569775,-5.824903540941562,209.59375,-48.9196490633185,1
2020-06-28,9048.4609375,9197.546875,8975.525390625,9143.58203125,14560870760,9315.52720424107,9516.981380208334,42.00443949882592,1.0855408054862181,-15.702007517640926,222.021484375,-60.82547216017156,1
2020-06-29,9140.029296875,9237.5732421875,9041.8759765625,9190.8544921875,16460547078,9250.1181640625,9499.996061197917,41.362827216293525,0.5170015512075743,13.046447216732249,195.697265625,-65.68920594007068,0
2020-06-30,9185.5810546875,9217.8359375,9084.837890625,9137.9931640625,15735797744,9179.880301339286,9489.227213541666,36.391451735286566,-0.5751513982724221,-4.402948034264598,132.998046875,-72.96808671845247,1
2020-07-01,9145.9853515625,9309.7548828125,9104.7353515625,9228.3251953125,15971550355,9167.696707589286,9457.9291015625,41.61543371741253,0.988532488788163,1.4981929409323413,205.01953125,-70.6333943884838,0
